uid,bdate,sex,city
263232499,25.2.1991,2,73
255875034,27.11.1996,2,7458
307619260,,2,
95926857,,1,
238931455,,2,
173862538,24.11.2000,2,14057
212530915,,2,
240724554,7.7.1998,2,0
286357075,2.5.1980,2,1057
333354733,,2,
336710717,,2,
270023599,,1,136
342975947,10.1,1,39
211268494,,1,
100060001,,2,
231536572,,2,223
169377029,,2,
161819259,,2,
161642482,23.6.1957,1,478
325413612,,2,2
237637767,25.11.1996,2,1661
344468488,,2,0
343605014,,1,
308814965,,2,
304329411,,2,37
331368169,,1,
171890153,,1,
308658586,,2,
208266334,11.3.1990,2,1568
266509876,,2,
316964964,26.11.1985,2,1515935
271952701,,1,10
340424845,,1,
152413801,,1,
141818580,,1,
152560624,,1,
18127813,27.4,1,0
163008199,,1,
330644373,22.12,1,123
109271828,,2,
142905908,,1,
222956885,28.12,2,25
343213678,,1,0
94806784,,2,
178479153,,2,
183568467,,1,
306766906,19.1.1980,2,2
238256340,,2,
341567313,,2,0
102084202,17.1,2,168
318417322,,2,
161419193,,2,
344360202,,1,0
183977045,,1,
260763393,,2,
44804126,17.1.1990,2,117
132203178,15.2.1999,2,85
344336871,17.12.1995,2,3421618
339918479,25.1.1996,2,194
271112894,,2,0
100429407,,2,
327546239,13.6.1999,1,75
231845962,5.7.1987,2,87
210155857,,2,
236753842,,2,
161100388,,1,
273273947,31.7.1991,2,122
216632001,,1,
335549730,,2,5017476
224796572,,2,2716
289626870,14.1.1998,2,18754
195963476,,2,
218461530,,2,
329671102,,2,
327903144,,2,1125042
306548680,,2,
11023281,,2,
23346291,,2,2
121973237,,2,
340031857,,1,
233718921,30.4.1994,1,35
1322028,,1,
330429630,,2,1158
318690310,,2,1568
240851117,,2,
36910701,,1,
344248283,,2,0
72321494,,2,
156241410,,1,
293143893,,2,
323661051,4.12.1989,1,2
180856110,,2,
209506388,,1,
282011487,,2,
320696517,26.9.1988,2,119
338079295,,2,
154444985,16.5,2,59
239673037,,2,
197289257,,2,
325444769,,2,
192159798,,2,
343124080,,1,
93665457,,1,
204281559,,2,
174494791,6.10,2,1850
38535464,15.8,1,124
333158617,,2,0
229383931,,2,
312827494,4.12.1992,1,135
324735848,30.10.1992,2,2
320724526,,2,158
112885398,,2,
281072142,28.1.1979,1,1489
279463754,,1,
231887573,3.4.1986,2,150
170623561,28.6,2,0
311653226,,2,151
344073333,,2,0
72972712,,2,
332606507,,2,
210628344,18.10.1990,2,60
321403301,,2,
172576371,,2,
340393542,11.8,2,0
327096358,,2,0
55568532,30.5,2,19
188152794,,2,
222382298,,2,
211399843,,1,
266211095,,2,
172364207,,2,
340691991,7.2.1988,1,60
140771386,,2,
226322708,,1,
35751413,,1,
236369199,28.9.1997,2,150
192336715,,2,1003
279920759,,2,
335186027,,2,60
79308797,9.3,2,1017
255145157,24.4.1987,1,7159
343920365,,1,
330024491,,2,
292194673,30.1,1,1
343912023,,2,0
164478924,,2,0
322294344,,1,
304810435,,2,
269295693,,1,
20704406,27.8.1996,2,483
42636606,,1,
245575313,,2,
58486293,,2,
160363463,26.8.1991,2,169
323911397,3.5.1989,2,0
282042217,27.9,1,0
238261487,8.12,2,1730
179712600,,2,455
246330502,,2,
253801378,,2,0
155410884,,2,
274119950,,2,223
75006974,,2,
330000100,,2,2066
308921999,,2,
327814678,23.11.1992,2,85
127163600,,2,
197805606,,2,0
237110617,5.8,1,1
226784779,,2,
100931001,,2,
140378377,,1,
25478256,,1,
308254273,,1,
268183078,9.1,1,169
323149297,,1,0
297393927,5.1.1986,2,0
311672180,,2,0
73883547,,2,
338179973,6.1.1988,1,110
335273739,,1,
48059792,,2,
235833164,,2,
28101807,,2,
266407860,29.7.1995,1,6398
338617552,,2,0
52754387,,2,
321737896,,1,
217392087,,2,0
334122395,29.6.1985,2,146
330416923,,2,
77118422,,2,
153154148,,1,
327254767,,2,
321528998,8.5,2,72
247812287,8.6.1992,2,438
330814864,25.4,2,0
267475681,2.5,2,3488
157705185,,1,
7586704,23.8.1990,1,62
75355425,,1,
343665708,,1,0
229659405,13.11.1997,2,761
332726650,,2,
239137929,,2,
343634967,,1,0
343609759,,2,
191570527,,1,
206785558,25.9,2,2451
82950007,,2,60
231560633,,2,
25124870,,1,
338625971,,1,
154623255,,2,
153770471,,2,
37603013,30.10,2,722
191764981,,1,
158708203,,1,
167719802,5.10,2,680
278581836,,2,0
229769352,12.1.1992,1,1
265832846,,1,125
10730143,,2,1
301543654,,1,
16187699,,2,
187916884,4.9.1981,2,478
282436129,,2,
305313603,20.9,1,41
46101,,2,1
10013429,,2,1
167398927,,1,
330885630,24.5,2,699
247757403,1.10,2,26
343508258,,2,
38320758,24.12,1,8
85228895,,2,
314252671,,1,
232577536,,2,
193112058,,2,
138296665,,2,
313192303,,2,
321118975,,2,
295711425,,2,
339710791,,2,
202908967,,2,
313880027,2.8,2,455
331492450,28.3.1991,2,5648
185036727,28.11.2000,2,0
339378047,,2,
227474173,1.6.1986,2,110
185561297,29.11,2,168
319754261,,2,
64836220,,2,110
174026617,,2,
343345892,22.4.1977,2,0
330121726,4.10,2,1
172228474,13.10,1,38
189032179,,2,
343322754,17.6.1988,1,114
188798843,5.8,2,1
94152237,,2,
218214458,10.11,2,99
113716811,30.6.1987,1,123
4906989,26.2,1,1386
229247084,17.1,2,377
324758290,,2,0
316294433,,2,0
343310625,,1,0
300409998,25.11,2,67
306888254,24.11.1985,2,314
302697657,,2,
69214451,,2,
256501506,,2,
252102170,,1,
161402985,,2,
343271131,,1,0
184442724,5.7,2,1127510
163326929,,2,
340406854,,2,0
303731708,19.8.1992,2,5103
249680560,18.2.1996,2,5048
186794865,2.2,1,72
316787995,,2,
293702508,2.6.1985,2,72
271675599,10.4,2,99
104067812,12.8.1994,1,42
152612159,23.10,2,4494
265913482,,2,
122399300,,2,0
45920963,5.6,2,66
342210276,18.7,2,37
87401834,29.10.1993,2,119
316095206,30.10,2,119
249581698,,2,
259118082,15.3.1993,2,1015722
334495575,,1,
156466384,,1,110
300473421,,1,
302034066,,2,
220283814,21.8,2,60
304244730,,2,38
302782072,,1,
159067884,,2,106
128344163,,2,
331232507,,2,
327892341,7.6.1982,2,136
343117387,,1,0
206496267,6.2.1988,2,0
256128136,27.10,2,8267
169256197,4.10,2,0
251033787,,2,
326653080,,2,72
341730493,5.2.1996,2,0
333992150,5.10.1987,2,12864
153645613,22.10,2,56
320188028,,2,
341055948,,2,1945192
171148223,,2,680
340176976,,2,
18072053,3.8,1,60
343091245,,1,0
255393325,21.10.1962,2,0
300727649,,2,
145862961,,1,
339985869,,2,223
343056341,,1,
343035724,,2,0
272590966,6.12,1,1964189
343022165,,1,
324807897,20.7,1,0
280337994,,2,
234229087,,1,1
113043321,8.7,2,110
278800819,,2,
39005321,31.10.1993,2,761
235216426,,2,
240701022,18.9,1,72
339364159,,2,0
327002387,10.6.1977,2,60
318378816,25.4.1983,2,650
81392737,4.11.1986,1,537
332618586,,1,10
29867041,,1,
342913414,,1,0
86887403,23.11,1,87
234903909,,1,
342901194,,1,
209960723,,1,
291679026,17.2.1968,2,1307
71475704,,1,
13874276,,1,0
144123397,,1,
131828954,,2,
232332836,,1,
245599477,,2,123
23840654,,2,
285581413,,2,
342772278,24.7,1,2
201613476,6.1.1991,1,223
138705942,,2,
329573428,20.8.1999,1,2
96340847,,1,
342713967,,1,
205169767,,1,2
245597476,,1,
146906246,,2,
339288402,29.11.1982,2,1
321798386,,2,2227
342618225,11.9,1,0
238532157,,2,
153759683,,2,51
301406943,3.2.1996,1,1
272103016,,2,
336803865,,1,
314859021,5.12,1,110
2275583,,1,
229605755,,1,
294957066,,2,
213335728,,2,
305374712,13.10.1993,2,0
342544983,,1,0
305159898,,2,
217429541,,1,0
242890947,,1,
215656267,,2,
318595603,,1,0
99249239,,1,
136475997,,2,
264762191,2.11,1,461
288933051,27.10.1996,2,1
287053255,,1,1
338440566,,2,
265003793,19.6,2,7279
222264470,,1,
46531936,,2,
13287409,,2,
230603906,26.3.1997,2,1096
225302073,30.4,1,110
199488934,,2,
271466197,,1,
342356449,,1,
259085354,,2,
59278373,,1,
217665792,4.1,1,61
315593647,,2,
87271981,,2,
295003164,24.11,2,1036071
295908414,,1,99
323579716,,2,
6530107,2.1,2,1
124143670,25.12,1,110
307304589,,2,
338165423,4.6.1993,1,916
338521264,,1,807
267145368,,2,
96689075,,1,1112140
319068812,14.8.1991,2,1863
224993748,12.12.1986,2,21032
314776087,,2,
320307290,,2,
152829908,30.3.1988,2,87
4608404,15.1.1995,1,2
332865843,7.4.1986,1,628
338933450,23.12,2,8
334752926,,1,4410
268571325,10.12,2,0
320587351,5.1,2,151
243734878,,2,
306750593,22.6.1987,1,0
334680140,,2,
161316853,28.4,2,123
271260938,3.3,1,21713
278350332,,1,
337026810,,2,
312309035,20.4.1991,1,548
312937079,20.2.1983,2,0
282105352,13.1.1941,2,0
325524539,,2,
154385452,,1,
67666750,,1,
252465303,,1,
290234678,,2,
341830254,10.2,1,99
22777849,,1,
333466163,,2,
25681288,,1,
247149493,,1,60
310507560,,2,
328562680,7.8.1988,1,73
338274763,,1,
341787594,,1,
327943954,,2,
332033213,,2,
323169051,,2,
297016331,10.2,2,609
149256400,9.2,2,95
314864744,1.1.1998,2,105
341689491,,1,
234144083,20.9,2,104
341267965,5.9.1905,2,4757
200355319,,2,0
134537423,,1,
329409522,,1,0
243522484,,2,
211972470,,1,0
216393084,7.3.1995,2,476
339742521,,1,
12947527,,2,
64068727,,2,
341179735,,1,0
317256476,,1,
332962547,25.7,1,157
10865855,,1,
189767190,,1,
118169085,,1,
168904116,17.9,1,1148222
318463332,12.2,2,0
333298931,14.6,2,0
341421680,,2,10
289343624,6.7.1993,2,3454
219273231,6.11,2,0
324032335,,2,916
133102826,12.6,2,0
266362060,,2,
334376627,25.5.2001,1,0
341072043,27.10.1987,2,4917
289081127,20.4.1991,2,71
334632081,6.11.1984,2,2
135695175,,2,
153342546,,1,
158140519,,2,
226621597,,2,16285
306161378,1.6,2,151
276859207,,2,
163916808,,1,
185877950,,1,
331605063,29.6,1,0
145777208,,1,
295578013,20.5,1,0
332714921,,1,
30787916,1.1,2,4640070
254511194,7.4.1983,1,110
24252825,,1,
30354401,,2,
312803162,17.10.1991,2,68
195958385,5.7.1994,2,22
12085889,,2,
6844228,,2,
293694740,22.5,1,2
220764424,,1,0
113196750,13.9.1990,2,1
335870453,,2,
337919431,,2,1
330192144,,2,
295871483,23.2.1996,1,158
34183996,3.9.1992,2,1
42940530,6.2.1992,2,104
10654797,17.11,2,1300
244818948,,2,
340766117,,1,
330878042,20.3.1992,1,314
281130735,,1,
181075265,,1,
205341809,23.6.1992,1,0
23043676,,1,
131628359,,2,
125905729,,1,
107649520,20.5.1991,1,88
149409074,,1,
25329277,,1,
305620596,26.11,2,60
339736786,,1,0
260171010,24.9.1986,2,60
340690268,,1,
276068457,,2,
207600390,26.6,2,528
336931581,,2,
286550925,25.8.1981,2,49
147914961,,1,
273290023,16.11.1993,1,25
229542879,,1,
299483794,,2,3229
316689074,7.6,2,276
315201309,19.5,2,125
340544948,14.8.1986,1,60
340530222,,1,0
214779057,7.12,2,97
292422042,,2,
337627322,,2,
311182686,,1,73
299562541,5.4.1993,2,10
284019770,,2,
102230397,,1,
17916554,,1,
319374247,6.4.1992,1,2
307034136,,1,
31364319,,2,
331814427,10.8,1,125
329883716,14.2.2001,2,1904081
337884182,22.11.1996,2,953
336248225,25.4.1987,2,1958478
202460155,12.10.1969,2,4513
219303155,13.1.2001,2,762
338285200,8.3.1990,1,136
297323944,,2,
337979528,2.2.1999,2,183
219719867,25.8.1975,2,55
8423327,,1,
306243328,11.1.1987,2,161
324779872,19.9.1982,2,25
212300939,14.2.1979,1,7167
337911893,,2,0
92508512,21.6.1984,2,3992
340426752,,2,2
327000426,23.10,2,377
218513548,7.7.1972,2,14
316364286,,1,
156292821,4.7.1955,2,1217
315811825,20.3.1999,2,1933707
151744639,,1,
251096934,,1,
181063871,27.2.1999,2,1965294
208311608,10.2,2,1
220289515,26.6,2,0
318687111,,2,
323589339,,2,314
232262679,,2,
327918470,,1,
339757540,8.9.1978,2,2200797
281590026,1.9.2001,2,1710959
267732223,21.6.1999,2,762
301319981,31.12.2001,1,2
298417634,,1,
192553675,11.9.1950,1,1147196
165771119,,2,3521
88635846,,1,
339592286,,2,
326451326,3.1.1991,2,314
64600113,26.11.1954,2,204
327149391,3.5.1905,0,762
120693356,,1,
286680295,30.4.1997,2,134
287923050,7.4,2,762
165146522,,2,
105192975,,2,0
211947618,13.6.1961,2,1057
277262146,,2,
340383343,,1,0
182360102,4.4.1950,1,6643
133535621,2.10.1978,1,123
291100337,31.1.1984,2,2
335684653,5.4.1994,1,1710959
170979115,21.9,1,9664
39130398,14.4,2,147
327994912,,2,
310419377,,2,
74237514,27.3.1996,2,377
60426427,19.8.1995,2,0
16770737,,1,
104649973,,2,
199272637,,2,
153821160,14.5.1966,1,1710959
318682926,13.10.1992,1,110
327075567,,2,
332212500,7.5,2,762
202364963,11.3,2,1710182
182503899,,2,
327185684,3.10.1980,2,10406
192264276,9.4.1992,2,1710959
274104955,3.3.1951,2,169
267740321,8.5.1976,2,314
328054447,3.12.1994,1,10138
332861230,13.1.1985,1,282
329173308,8.8.1996,2,110
329169807,14.5.1993,2,61
241831758,5.9,1,0
196578198,2.1.1984,1,906
334922618,1.6.1981,2,628
338687085,3.7.1998,2,0
241928620,,2,0
3847564,,2,
335398636,25.1.1983,2,274
203405694,19.3.2001,2,2200511
259293428,29.1.1985,2,220
268187484,6.1.1963,2,2607739
84925407,30.4.1966,2,1601598
250336065,,2,0
326709204,1.1.2000,2,0
310674325,23.2.1996,1,72
320710683,,1,0
310676051,5.4.1988,2,149
322646411,,1,
331450067,,1,
323528880,25.3.1987,1,123
137621185,31.3.1990,2,9449
252730624,17.9,2,1906450
273719222,28.8,1,9730
329824815,,1,
157847203,,2,
203130589,15.10.1999,1,45
269878535,,2,0
133085011,10.1.1994,2,1
305428347,1.1,2,1515864
289964143,17.2.1992,1,1
339221224,10.1.1993,1,8833
146236242,18.2.1996,1,143
293892775,21.2,2,0
340178981,,1,0
72728945,5.3,1,1509231
334330725,,1,0
285878779,,2,
336740346,31.8,1,899
291802067,,1,
213568722,,1,
132984111,,2,
339630169,,2,
42202778,,2,
313823286,21.2.1998,2,762
339754565,,2,
340044134,,2,
198464517,,1,
204235102,,1,
147320780,5.7.1995,2,99
82208916,24.6,2,1017
233725757,,2,
186888410,,1,
125582884,13.10,1,110
36486769,,2,
306860463,1.8.1989,1,110
218410552,,2,
143837423,,1,
336150394,,2,
260691730,22.12.1985,2,97
60173279,,2,73
136694854,4.11,1,138
315910282,17.8,2,2256
279126319,,1,2
71406759,,1,
338542238,15.1.1979,2,0
329116021,,2,
216685983,18.8,1,9930
315464239,,1,0
185849605,,2,
272310095,,2,
178183675,19.7,2,157
150632021,,1,
170776505,,1,
307189808,,2,2023
339898721,,1,
155562820,25.11.1997,1,1
62241405,1.5.1993,2,650
301167539,29.4,2,76
63926302,11.3.1995,1,60
640772,18.3.1987,2,133
35985988,,2,
160437383,,2,147
34329525,21.9,2,223
318882487,19.2.1993,2,314
320193913,2.7.1982,2,0
222941292,27.6.1996,2,1661
210322411,28.5.1988,1,18649
198148903,28.5,1,1
10946770,4.2,1,138
129056884,,1,
335945432,,2,
5079064,16.9.1991,1,1
319232238,25.11.1994,1,103
149532522,,1,139
2931194,,2,
339236340,,2,2
278168422,25.2,2,1512887
339787983,,1,0
179376006,,2,
301009286,,2,71
297106839,,1,110
339649623,,2,0
320993957,13.11.1989,2,66
151351780,6.2.1997,2,650
246289227,5.1.1977,1,1057
223956735,11.4,2,1510471
86736411,,2,
119579121,20.3.1993,2,0
173524472,,2,
270389132,,1,5059921
172822654,,2,0
189219340,5.7.1987,2,650
339656168,,1,0
283237377,,2,
235761470,27.3.1997,1,169
60229416,,2,149
251964375,15.10,2,60
288680170,22.4.1983,2,1515655
233082490,23.7,2,2
1903369,,2,
292807110,,2,
31102527,,2,134
235414588,,2,
120684541,,2,
221560839,,2,
206184487,,2,
248150040,,1,
270545059,,2,
285931883,,2,
219457393,,2,
339660425,,1,
202858641,2.6,2,427
193634269,,2,
211022950,,1,
326743778,,1,
337966266,,1,
238481278,,2,
310847365,,1,151
8310988,18.7.1989,1,59
319471475,,1,
264108155,,1,
120449382,12.5.1995,2,5459
339596543,,2,99
287496342,,2,
323297556,,2,0
2618406,,2,
294171103,11.10,2,37
323655090,,1,0
286151183,,1,
137257019,10.4,2,158
100336071,,1,
147686712,,2,
273843575,,1,
339534483,,1,0
334191396,17.6,2,830
300397116,30.12.2003,2,10833
313048966,5.12.1970,2,93
167010155,,2,
320417186,,1,
328671078,,2,0
338163441,17.6.1997,1,1
339310736,8.1.2002,2,0
220882378,9.8.1998,2,183
283188771,,2,0
222568920,10.4.1993,2,4917
286232506,,2,
233852730,,2,
202400471,,1,
199539890,,2,0
139717834,,1,
339497169,,2,
339497326,,2,19
338607139,,1,167
8677053,,2,
231441853,1.10.1987,1,5103
157831660,5.6,1,280
331305717,30.3,2,49
8485957,,1,
332096127,20.7,2,266
330563606,6.1.1987,2,132
279476411,,2,110
329482776,,2,
185930806,,2,
148880378,,2,157
243948768,,2,
291178306,,2,0
239527078,,2,
262424426,,2,
198615748,21.4.1988,1,132
260673462,23.9,2,132
290262245,28.6,2,158
52899173,,2,
159691165,,1,119
280339404,25.4.1998,1,378
187066175,,2,
307675947,,2,
292086487,,2,
326708656,,1,2117
279614703,2.1.1991,2,1
323072808,,2,
326760258,,1,
34655113,,2,
172926922,,1,25
145147574,,2,38
311961195,,2,
164236914,,1,
73201631,2.8,2,0
302876841,,1,
329405540,,1,
306644765,,1,
143883515,,1,
339092333,23.1.1985,1,0
204986220,,2,
259244763,15.6.1999,1,2630
339083140,16.2,1,0
261739356,,2,
339032785,,2,0
339012812,14.8.1983,1,169
231368209,2.11.1995,1,1133
291953771,11.5,2,1
301003377,,2,
178693051,,1,
271841140,1.12.1988,2,106
58458172,2.11,2,1
230157459,31.10.1978,1,119
309145888,,2,95
244694104,,1,
338812297,,2,0
315059424,,2,1315
175276750,26.1,1,125
50094646,,2,
171755292,26.11,2,175
240985539,,1,
30829405,,2,
120362387,,1,0
337403402,,2,106
55124236,,1,
329742048,,1,312
326861920,,2,
153944205,,1,
225365756,5.3.1991,2,1
332467813,,2,1
303035248,,1,
228337194,,2,
206177378,,1,
271108714,7.11,1,0
13511249,,1,
264853179,26.10,2,0
290483335,10.9.1986,1,119
226559154,13.5.1986,1,119
153912935,,2,
296210379,,2,
336018663,17.12,2,1
70553216,,2,
80303977,,2,
272110352,9.4.1990,2,60
207758596,10.5.1968,2,314
181094913,,1,
327875686,,1,
338543826,15.3.1993,1,294
330067561,31.12.1999,1,123
334496907,11.7.1997,2,1
254182561,,1,
298361053,,1,
153261353,7.12.1988,1,1456
153680542,,1,
254242857,23.9,2,60
295119517,,2,
189806740,,2,281
264937299,,2,
338401725,,1,
275365112,,2,
77669474,7.2.1978,1,82
96220204,30.11,2,0
101343175,,2,
163306735,,1,
134767352,,1,
16877349,24.1.1985,2,60
289033551,1.2.1905,2,151
127751711,,2,
273585651,12.8.1993,2,110
338327078,7.6.1978,2,74
212044653,,2,
329985521,,1,
225021547,8.4,1,41
245655141,5.6,2,8536
334264108,27.1.1999,2,1710959
137239052,30.12,1,0
155390709,21.3,1,0
315985888,,2,
180020513,,2,
244449552,,1,
231526362,14.4,2,153
259846330,,2,0
196585882,4.7,1,1
97997217,,2,521
332856236,,1,0
227982092,,1,
338207627,5.2.1987,2,49
175654712,7.6,2,66
225121726,,1,135
161303460,,1,
22517624,20.5,1,1901538
316887449,,1,
303025401,1.7,1,158
322785611,5.2.1990,2,151
254482208,,2,
332285138,,1,0
151486384,,2,
278179924,1.1.1990,1,0
302042485,25.9.1994,1,183
303856161,,2,6676
216986886,12.1,2,72
257753698,,2,
11665252,,1,
93203826,,1,
196863900,15.2.1998,2,49
247338582,28.4.1990,2,0
137141454,9.9,1,8
295896674,,2,
272303486,,2,
337996516,,1,0
337982485,19.5.1990,1,183
266081567,2.2.1954,2,82
337353353,,1,57
337969004,,1,5468
126040686,,2,
337944380,,1,3437
333661329,,2,
335516717,25.1,2,64
290887765,24.7.1984,1,899
172920675,,2,
225681072,,1,
153887822,17.5,1,0
241473058,,1,
330768508,,1,0
337906230,21.12.1979,2,0
309493534,,2,0
308481071,,1,
38283783,,2,
316971720,,2,314
300569509,,1,0
235140661,24.5.1988,2,1133
159953634,6.1,2,11320
281832846,16.3.1984,2,110
272985894,,2,
45767869,,2,
43230740,20.8.1997,2,99
187001534,10.4.1984,2,2
119771504,,2,
251731558,5.8.1976,2,83
334800701,30.5,2,158
181012736,,2,
274607471,,2,
216983811,21.11,2,57
337158825,,2,
325618619,,2,
312259764,7.5.1958,2,4433
455628,,1,
309596781,26.8.1991,1,138
217673708,13.10.1999,2,99
329454694,25.11.1996,2,284
164141792,5.5,1,66
116609709,3.10,2,2
243873362,,1,
10734391,15.3,2,106
186751611,10.2.1996,2,16284
51138598,9.9.1994,2,1489
20485406,19.11.1987,1,604
257851021,,2,941
295509571,,2,
24398325,,1,
337536923,6.2.1991,1,0
250898177,2.6,2,141
337491689,,2,
337487280,,1,10
224496711,15.7.1991,1,110
4784026,,2,
276299414,,1,96
337092568,,2,
337305175,,2,0
22666405,21.1.1989,1,26
270744880,,1,
332494397,,2,
286621918,,2,
185834063,22.5,2,1
256855951,,2,
295194934,,1,0
116019375,,1,
209535640,16.11.1988,1,97
180967211,16.3.1956,2,353
301068313,23.6,1,1245
212272620,,2,
297964824,5.8,1,74
19905291,16.12.1987,2,476
319828549,29.8.1996,2,314
268053230,,1,
295996547,,2,
322315291,6.6,2,40
301282182,,2,2
133779831,,2,
335820278,16.8.1970,2,2
211901282,,1,0
104030837,,1,
335456646,,2,
191551932,3.5.1989,2,1
313179273,,1,730
151108780,,2,
280893668,,2,
337151552,14.5.1970,1,1809
337153863,2.2.1989,1,147
335143412,,1,0
271974925,29.7,2,146
151424200,21.9,1,0
175190988,,2,157
134338679,,1,
168300161,,2,
248058124,15.6.1986,1,2
331354471,15.1.1991,1,121
293810531,,1,
211989083,4.8,2,6923
195573375,,2,
77936710,,1,
336932675,,1,110
297945915,9.5.1971,2,0
311102146,25.11,2,0
198205145,21.3.1999,2,98
327610561,,1,
43317481,,2,0
136582369,,2,
304576521,,1,0
25526161,,2,
72562340,,1,
335632708,8.8.1977,2,1
289418286,,2,
52710066,,2,
35540899,,1,
185620083,15.1,2,122
330448176,12.4,1,10406
298944336,,2,1
332658071,21.9.1976,1,730
325739589,,2,0
152793979,27.2.1980,2,1568
233784869,,1,0
140781844,,2,
278884013,,1,
288616841,2.8.1994,2,3170
336077198,27.8.1993,2,0
123434931,22.7,1,2538
282496939,,2,4250
283689043,,2,11442
158979655,1.8,2,1
20168680,18.12.1990,2,0
2480673,,1,
320970029,,1,
178729922,15.9.1983,2,2
237891686,,2,61
329739819,21.5,1,110
326676197,25.3.1992,1,0
311889942,15.8.1992,2,41
66109268,,2,
224180191,15.9.1975,1,8
335868463,3.3.1981,2,110
336501048,16.3.1960,1,0
155655808,,2,
267754464,,2,
336422617,1.2,2,122
336476029,,1,
159659708,,1,
50752765,10.10.1980,1,87
16436480,,2,
25323990,,1,
181525855,6.8.2000,1,649
336358209,27.7,2,0
307226946,,2,
158991154,,2,157
189881933,4.2.1982,2,99
306150197,12.4,1,151
240774646,,1,
11762980,,2,
68858701,25.10,1,149
336313656,23.2.1990,2,354
336318979,,1,0
330370698,,2,0
276297633,29.1,2,136
324125520,21.10.1988,1,119
336305337,,1,0
319314236,,1,
336279009,8.4.1996,1,0
165409178,15.11,2,157
72236834,,2,
189826328,27.11.1991,2,1951986
7562257,,1,
98414548,9.7.1995,2,125
21930972,7.5,2,1
133807003,1.9.1984,1,2
336180295,,2,
251105648,17.11.1919,2,1
332808047,,1,11120
2335073,,1,
259939248,,2,
336161139,24.6.1905,2,1
296827018,,1,0
195848797,,2,106
198358942,18.3,1,60
179368977,7.4.1985,2,99
5083259,22.10.1904,2,293
203589426,,2,1505915
79328700,25.5,2,122
201892031,16.12.1989,1,11
331287833,25.10.1980,2,59
336012425,25.2.2001,2,15931
134558866,12.1.1905,2,1915914
150550481,,2,
329601672,,1,0
133835887,,1,
155739435,21.5.1993,2,73
91035087,,2,
81785077,,2,87
319250351,,1,
204589696,5.3.1996,2,1559
295284842,19.11,1,2917
17634771,,2,
335978834,20.1,2,1708303
216665531,,1,
301845654,,2,
291174353,,2,
317637510,10.1.1974,2,2
299165014,18.5.1995,2,25
207561054,,2,
325062307,,2,
16570936,10.8,1,2079
239523111,,1,
236894520,12.12,2,37
276100890,,2,
207841786,11.7.1994,2,5177
335198401,3.3,1,158
248046758,23.6.1980,1,3518
332352429,,1,
309225319,,2,
123616952,,2,
932891,,1,
275291725,20.8,1,9800
